index	FPKM	status	genome
Garb_02G009800	0.118534	AAB	A
Garb_02G009900	2.070216	AAB	A
Garb_02G010280	0.020115	AAB	A
Garb_02G009100	17.173262	AAB	A
Garb_02G009000	7.438612	AAB	A
Garb_02G008980	6.404885	AAB	A
Garb_02G008950	0.44429	AAB	A
Garb_02G008930	0.696976	AAB	A
Garb_02G008910	10.017575	AAB	A
Garb_02G008900	28.066389	AAB	A
Garb_02G008590	9.325796	AAB	A
Garb_01G011840	30.036085	AAB	A
Garb_01G011720	0.903195	AAB	A
Garb_01G011590	19.604637	AAB	A
Garb_01G011430	0	AAB	A
Garb_01G011370	0.158527	AAB	A
Garb_01G011360	8.402967	AAB	A
Garb_01G010700	6.055343	AAB	A
Garb_01G010690	7.129259	AAB	A
Garb_01G010680	22.547539	AAB	A
Garb_01G010430	1.42343	AAB	A
Garb_01G010420	85.778725	AAB	A
Garb_01G010250	1.930443	AAB	A
Garb_01G010220	11.07811	AAB	A
Garb_01G010180	15.271018	AAB	A
Garb_01G009610	23.073635	AAB	A
Garb_01G009620	3.808232	AAB	A
Garb_01G009630	21.05344	AAB	A
Garb_01G009640	119.997505	AAB	A
Garb_01G009650	17.903057	AAB	A
Garb_01G009670	12.984562	AAB	A
Garb_01G008300	0.787176	AAB	A
Garb_01G008290	40.449615	AAB	A
Garb_01G008280	8.272432	AAB	A
Garb_01G008260	29.876108	AAB	A
Garb_01G008240	2.646549	AAB	A
Garb_01G008230	2.427603	AAB	A
Garb_01G008220	15.709049	AAB	A
Garb_01G008200	13.523318	AAB	A
Garb_01G008170	0	AAB	A
Garb_01G008160	9.877161	AAB	A
Garb_01G008080	0	AAB	A
Garb_01G008070	2.457883	AAB	A
Garb_01G008060	136.59079	AAB	A
Garb_01G008050	0.672736	AAB	A
Garb_01G008040	0	AAB	A
Garb_01G007920	24.428816	AAB	A
Garb_01G007910	13.928131	AAB	A
Garb_01G007720	57.135658	AAB	A
Garb_01G007670	43.788433	AAB	A
Garb_01G007660	153.923492	AAB	A
Garb_01G007650	6.835767	AAB	A
Garb_01G007640	80.448364	AAB	A
Garb_01G007630	3.991945	AAB	A
Garb_01G007610	131.069092	AAB	A
Garb_01G007580	4.904586	AAB	A
Garb_01G007570	0	AAB	A
Garb_01G007560	12.399396	AAB	A
Garb_01G007550	10.450452	AAB	A
Garb_01G007540	3.341285	AAB	A
Garb_01G007250	0	AAB	A
Garb_01G007220	3.388037	AAB	A
Garb_01G007200	12.731812	AAB	A
Garb_01G007190	0	AAB	A
Garb_01G007180	0.511611	AAB	A
Garb_01G007160	9.263393	AAB	A
Garb_01G006470	0	AAB	A
Garb_01G006460	3.54121	AAB	A
Garb_03G022270	16.38316	AAB	A
Garb_03G022260	4.636175	AAB	A
Garb_03G022250	24.693991	AAB	A
Garb_03G022240	11.432085	AAB	A
Garb_03G022170	9.343704	AAB	A
Garb_03G022160	18.047178	AAB	A
Garb_03G022150	0	AAB	A
Garb_03G022140	4.7216	AAB	A
Garb_03G022120	4.811194	AAB	A
Garb_03G022110	10.141473	AAB	A
Garb_03G022080	18.334837	AAB	A
Garb_03G022010	3.549601	AAB	A
Garb_03G022000	38.232487	AAB	A
Garb_03G021990	0	AAB	A
Garb_03G021980	6.522628	AAB	A
Garb_03G021960	1.872524	AAB	A
Garb_03G021950	13.414244	AAB	A
Garb_03G021940	4.063368	AAB	A
Garb_03G021930	19.084324	AAB	A
Garb_03G021420	2.791311	AAB	A
Garb_03G020560	9.966199	AAB	A
Garb_03G020550	0	AAB	A
Garb_03G020540	33.873348	AAB	A
Garb_03G020520	8.234073	AAB	A
Garb_03G020490	0	AAB	A
Garb_03G020480	10.724679	AAB	A
Garb_03G020460	0.19179	AAB	A
Garb_03G020450	200.658829	AAB	A
Garb_03G020440	12.332199	AAB	A
Garb_03G020000	0.182929	AAB	A
Garb_03G019990	4.285329	AAB	A
Garb_03G019970	81.359734	AAB	A
Garb_03G019960	3.068864	AAB	A
Garb_03G019950	2.995164	AAB	A
Garb_03G019890	0.039224	AAB	A
Garb_03G019870	1.769566	AAB	A
Garb_03G019850	8.010507	AAB	A
Garb_03G019840	1.287053	AAB	A
Garb_03G019810	36.435181	AAB	A
Garb_03G019800	12.328004	AAB	A
Garb_03G019710	5.278745	AAB	A
Garb_03G019500	115.29332	AAB	A
Garb_03G019480	14.929985	AAB	A
Garb_03G019470	3.151142	AAB	A
Garb_03G019450	0.1485	AAB	A
Garb_03G019440	1.265267	AAB	A
Garb_03G019430	5.026534	AAB	A
Garb_03G019420	16.472483	AAB	A
Garb_03G019410	5.088509	AAB	A
Garb_03G019400	3.222995	AAB	A
Garb_03G019370	4.258145	AAB	A
Garb_03G019340	4.498886	AAB	A
Garb_03G019320	2.906933	AAB	A
Garb_03G019300	1.258939	AAB	A
Garb_03G017280	13.763645	AAB	A
Garb_03G017330	0.960932	AAB	A
Garb_03G017450	18.469694	AAB	A
Garb_03G017460	6.239954	AAB	A
Garb_03G017470	10.284175	AAB	A
Garb_03G017490	43.796333	AAB	A
Garb_03G017500	0.424185	AAB	A
Garb_03G017540	0.23815	AAB	A
Garb_03G017610	6.553134	AAB	A
Garb_03G017620	7.703686	AAB	A
Garb_03G017630	45.808189	AAB	A
Garb_03G017640	47.483356	AAB	A
Garb_03G017650	0.126878	AAB	A
Garb_03G017670	0	AAB	A
Garb_03G017710	21.274014	AAB	A
Garb_03G018780	4.474726	AAB	A
Garb_03G018770	0	AAB	A
Garb_03G018680	6.819577	AAB	A
Garb_03G018630	0.518842	AAB	A
Garb_03G018550	15.927059	AAB	A
Garb_03G018540	1.887813	AAB	A
Garb_03G018500	14.305753	AAB	A
Garb_03G018430	14.835867	AAB	A
Garb_03G018420	7.473547	AAB	A
Garb_03G018410	112.265015	AAB	A
Garb_03G018380	51.913406	AAB	A
Garb_03G018370	0.03636	AAB	A
Garb_03G018360	5.087385	AAB	A
Garb_03G018340	3.281232	AAB	A
Garb_03G018300	9.401629	AAB	A
Garb_03G018280	40.355965	AAB	A
Garb_03G018230	0	AAB	A
Garb_03G018190	14.210485	AAB	A
Garb_03G018180	14.267748	AAB	A
Garb_03G018170	47.066406	AAB	A
Garb_03G018160	7.916588	AAB	A
Garb_03G018130	1.367824	AAB	A
Garb_03G018080	4.566864	AAB	A
Garb_03G018070	24.567966	AAB	A
Garb_03G017720	27.507156	AAB	A
Garb_03G017740	8.211562	AAB	A
Garb_03G017770	13.518181	AAB	A
Garb_03G017780	104.743416	AAB	A
Garb_03G017810	9.374387	AAB	A
Garb_03G016390	9.513198	AAB	A
Garb_03G016390	9.513198	AAB	A
Garb_03G016660	0.768052	AAB	A
Garb_03G016670	13.235119	AAB	A
Garb_03G015110	25.58864	AAB	A
Garb_03G015160	10.114676	AAB	A
Garb_03G015170	1.246347	AAB	A
Garb_03G015180	7.904745	AAB	A
Garb_03G015230	17.684454	AAB	A
Garb_03G015300	7.733715	AAB	A
Garb_03G015340	8.333783	AAB	A
Garb_03G015370	7.47937	AAB	A
Garb_03G015680	71.282448	AAB	A
Garb_03G015700	14.542922	AAB	A
Garb_03G015710	4.686788	AAB	A
Garb_03G015910	20.477648	AAB	A
Garb_03G015970	2.073628	AAB	A
Garb_03G014940	9.31992	AAB	A
Garb_03G014830	28.224501	AAB	A
Garb_03G014430	0.31121	AAB	A
Garb_03G014190	9.064538	AAB	A
Garb_03G014180	0	AAB	A
Garb_03G014160	1.758602	AAB	A
Garb_03G014130	0.1978	AAB	A
Garb_03G014120	2.444636	AAB	A
Garb_03G014100	1.513273	AAB	A
Garb_03G014090	7.952494	AAB	A
Garb_03G013520	0	AAB	A
Garb_03G013500	0	AAB	A
Garb_03G013490	6.420434	AAB	A
Garb_03G013480	18.117552	AAB	A
Garb_03G013460	15.284451	AAB	A
Garb_03G013450	7.582189	AAB	A
Garb_03G013440	0	AAB	A
Garb_03G013370	1.965106	AAB	A
Garb_03G013360	4.461638	AAB	A
Garb_03G013350	150.245361	AAB	A
Garb_03G013340	0	AAB	A
Garb_03G013330	5.928749	AAB	A
Garb_03G013310	7.710221	AAB	A
Garb_03G013300	0	AAB	A
Garb_03G013180	36.236416	AAB	A
Garb_03G013100	1.443783	AAB	A
Garb_03G013040	0.79924	AAB	A
Garb_03G012980	2.530861	AAB	A
Garb_03G012900	4.70008	AAB	A
Garb_03G012890	2.241172	AAB	A
Garb_03G012860	1.876693	AAB	A
Garb_03G012850	9.344262	AAB	A
Garb_03G012840	5.673087	AAB	A
Garb_03G012690	0	AAB	A
Garb_03G012680	4.024055	AAB	A
Garb_03G012660	6.499121	AAB	A
Garb_03G012570	18.950504	AAB	A
Garb_03G012530	0.06195	AAB	A
Garb_03G012210	12.258101	AAB	A
Garb_03G012180	11.803041	AAB	A
Garb_03G012060	0.200173	AAB	A
Garb_03G012050	63.148209	AAB	A
Garb_03G011750	2.783784	AAB	A
Garb_03G011550	1.01442	AAB	A
Garb_03G011290	12.227445	AAB	A
Garb_03G011280	1.138528	AAB	A
Garb_03G011270	0.541565	AAB	A
Garb_03G011250	1.431478	AAB	A
Garb_03G011230	9.536284	AAB	A
Garb_03G011160	4.703947	AAB	A
Garb_03G011120	0	AAB	A
Garb_03G011110	0.184549	AAB	A
Garb_03G011090	7.480015	AAB	A
Garb_03G011080	4.784358	AAB	A
Garb_03G011070	1.607798	AAB	A
Garb_03G011060	25.288544	AAB	A
Garb_03G011030	21.514772	AAB	A
Garb_03G011010	8.113853	AAB	A
Garb_03G011000	33.493683	AAB	A
Garb_03G010990	6.75105	AAB	A
Garb_03G010780	7.174291	AAB	A
Garb_03G010500	28.828495	AAB	A
Garb_03G010300	0	AAB	A
Garb_03G010280	8.575821	AAB	A
Garb_03G010180	1.927268	AAB	A
Garb_03G010160	17.156364	AAB	A
Garb_03G009690	1.852722	AAB	A
Garb_03G009680	24.585443	AAB	A
Garb_03G009590	34.314247	AAB	A
Garb_03G009560	3.695757	AAB	A
Garb_03G009550	3.506156	AAB	A
Garb_03G009530	523.256531	AAB	A
Garb_03G009520	2.941489	AAB	A
Garb_03G009450	30.705599	AAB	A
Garb_03G009440	1.988007	AAB	A
Garb_03G009410	11.790949	AAB	A
Garb_03G009400	9.427238	AAB	A
Garb_03G009350	0.279708	AAB	A
Garb_03G009340	0.50008	AAB	A
Garb_03G008920	21.672558	AAB	A
Garb_03G008870	1.775307	AAB	A
Garb_03G008860	5.301644	AAB	A
Garb_03G008840	11.664011	AAB	A
Garb_03G008300	47.195618	AAB	A
Garb_03G008290	3.207696	AAB	A
Garb_03G008280	0	AAB	A
Garb_03G008270	5.500936	AAB	A
Garb_03G008260	28.5452	AAB	A
Garb_03G008230	13.906443	AAB	A
Garb_03G008190	327.421814	AAB	A
Garb_03G008120	9.582754	AAB	A
Garb_03G008110	8.860023	AAB	A
Garb_03G008040	1.419311	AAB	A
Garb_03G007110	0.933022	AAB	A
Garb_03G006860	1.21849	AAB	A
Garb_03G006850	0	AAB	A
Garb_03G006800	2.218186	AAB	A
Garb_03G004560	6.09905	AAB	A
Garb_03G004550	11.140094	AAB	A
Garb_03G004540	2.920974	AAB	A
Garb_04G019820	5.150283	AAB	A
Garb_04G019800	20.149036	AAB	A
Garb_04G019780	0.429348	AAB	A
Garb_04G019740	21.564632	AAB	A
Garb_04G019700	49.564022	AAB	A
Garb_04G019690	2.520182	AAB	A
Garb_04G019670	1.295222	AAB	A
Garb_04G018460	114.062653	AAB	A
Garb_04G018450	6.680581	AAB	A
Garb_04G018440	8.677576	AAB	A
Garb_04G018430	0.274147	AAB	A
Garb_04G018410	7.203335	AAB	A
Garb_04G018400	8.766757	AAB	A
Garb_04G018370	0.158597	AAB	A
Garb_04G018290	10.161575	AAB	A
Garb_04G018280	23.112854	AAB	A
Garb_04G018270	0.683976	AAB	A
Garb_04G018260	22.836391	AAB	A
Garb_04G018240	20.316652	AAB	A
Garb_04G017380	0	AAB	A
Garb_04G017370	0.120846	AAB	A
Garb_04G017260	33.931137	AAB	A
Garb_04G017220	1.172469	AAB	A
Garb_04G017210	0.91169	AAB	A
Garb_04G017190	107.942307	AAB	A
Garb_04G017150	22.61549	AAB	A
Garb_04G017130	0.967815	AAB	A
Garb_04G017100	13.725308	AAB	A
Garb_04G017090	0.216417	AAB	A
Garb_04G017080	12.237747	AAB	A
Garb_04G016940	5.192739	AAB	A
Garb_04G016930	9.92477	AAB	A
Garb_04G016850	4.139933	AAB	A
Garb_04G016260	41.186001	AAB	A
Garb_04G016250	12.061907	AAB	A
Garb_04G016170	3.041811	AAB	A
Garb_04G016150	3.260662	AAB	A
Garb_04G016140	1.958032	AAB	A
Garb_04G016130	37.962627	AAB	A
Garb_04G016090	2.365343	AAB	A
Garb_04G016080	6.410361	AAB	A
Garb_04G016040	6.409359	AAB	A
Garb_04G016020	0.009436	AAB	A
Garb_04G016010	12.648673	AAB	A
Garb_04G015960	11.113828	AAB	A
Garb_04G015950	12.229522	AAB	A
Garb_04G015900	2.279829	AAB	A
Garb_04G015890	1.236997	AAB	A
Garb_04G015870	19.648771	AAB	A
Garb_04G015860	72.905937	AAB	A
Garb_04G015560	9.013791	AAB	A
Garb_04G015550	41.249538	AAB	A
Garb_04G015510	2.791986	AAB	A
Garb_04G015260	0	AAB	A
Garb_04G015170	4.281362	AAB	A
Garb_04G015160	4.000775	AAB	A
Garb_04G015150	0.022518	AAB	A
Garb_04G015140	10.435125	AAB	A
Garb_04G015110	305.506348	AAB	A
Garb_04G015090	16.584728	AAB	A
Garb_04G015060	21.114485	AAB	A
Garb_04G015050	7.676979	AAB	A
Garb_04G015040	0.477657	AAB	A
Garb_04G015000	19.943594	AAB	A
Garb_04G014990	5.09135	AAB	A
Garb_04G014970	6.432091	AAB	A
Garb_04G014960	22.506205	AAB	A
Garb_04G014950	0	AAB	A
Garb_04G014940	33.510178	AAB	A
Garb_04G014930	13.888147	AAB	A
Garb_04G014920	13.362373	AAB	A
Garb_04G014900	8.753732	AAB	A
Garb_04G014870	3.141071	AAB	A
Garb_04G014670	3.691683	AAB	A
Garb_04G014520	0.572523	AAB	A
Garb_04G014510	10.43179	AAB	A
Garb_04G014500	0	AAB	A
Garb_04G014430	5.285925	AAB	A
Garb_04G014410	0.560449	AAB	A
Garb_04G014370	22.264177	AAB	A
Garb_04G014360	23.269756	AAB	A
Garb_04G014300	0.713824	AAB	A
Garb_04G014280	34.022793	AAB	A
Garb_04G014270	12.200065	AAB	A
Garb_04G014160	4.458533	AAB	A
Garb_04G014140	3.468327	AAB	A
Garb_04G014130	2.777369	AAB	A
Garb_04G014070	0	AAB	A
Garb_04G014050	27.451073	AAB	A
Garb_04G013980	6.606782	AAB	A
Garb_04G012890	1.809657	AAB	A
Garb_04G012960	1.448357	AAB	A
Garb_04G012970	1.915973	AAB	A
Garb_04G012980	0.466083	AAB	A
Garb_04G013150	6.70541	AAB	A
Garb_04G013230	2.690537	AAB	A
Garb_04G013250	21.90225	AAB	A
Garb_04G012560	11.895637	AAB	A
Garb_04G012570	47.384098	AAB	A
Garb_04G012680	40.248737	AAB	A
Garb_04G012700	2.410915	AAB	A
Garb_04G012760	4.557539	AAB	A
Garb_04G010650	0	AAB	A
Garb_04G010670	135.448013	AAB	A
Garb_04G010680	11.12513	AAB	A
Garb_04G010770	68.072983	AAB	A
Garb_04G011350	20.355778	AAB	A
Garb_04G011360	24.611876	AAB	A
Garb_04G011590	1.786363	AAB	A
Garb_04G011610	19.141026	AAB	A
Garb_04G011630	0	AAB	A
Garb_04G011670	7.556906	AAB	A
Garb_04G011780	7.505833	AAB	A
Garb_04G011800	16.486292	AAB	A
Garb_04G011830	21.274952	AAB	A
Garb_04G011840	53.859474	AAB	A
Garb_04G012280	23.885744	AAB	A
Garb_04G012300	7.980356	AAB	A
Garb_04G012310	0	AAB	A
Garb_04G012360	31.72788	AAB	A
Garb_04G012380	144.518387	AAB	A
Garb_04G010130	45.121258	AAB	A
Garb_04G010270	75.276184	AAB	A
Garb_04G010140	11.396872	AAB	A
Garb_04G010150	7.904262	AAB	A
Garb_04G010220	0.804855	AAB	A
Garb_04G010240	23.470219	AAB	A
Garb_04G010310	0.170036	AAB	A
Garb_04G010330	5.070637	AAB	A
Garb_04G010340	22.212509	AAB	A
Garb_04G010350	16.765265	AAB	A
Garb_04G010390	23.397272	AAB	A
Garb_04G010400	0.5631	AAB	A
Garb_04G010410	1.625506	AAB	A
Garb_04G009870	0.300803	AAB	A
Garb_04G009830	23.363905	AAB	A
Garb_04G009820	5.268481	AAB	A
Garb_04G009800	1.843447	AAB	A
Garb_04G009790	0.075405	AAB	A
Garb_04G009780	12.109168	AAB	A
Garb_04G009770	2.201702	AAB	A
Garb_04G009750	12.451715	AAB	A
Garb_04G009720	0	AAB	A
Garb_04G009700	8.72988	AAB	A
Garb_04G009690	0	AAB	A
Garb_04G009350	111.446945	AAB	A
Garb_04G009310	12.958217	AAB	A
Garb_04G009300	7.9951	AAB	A
Garb_04G009200	0	AAB	A
Garb_04G009190	3.418075	AAB	A
Garb_04G009170	0.733087	AAB	A
Garb_04G009150	0.154632	AAB	A
Garb_04G009100	4.337747	AAB	A
Garb_04G008990	18.015675	AAB	A
Garb_04G008980	0.082342	AAB	A
Garb_04G008970	1.338864	AAB	A
Garb_04G008910	0	AAB	A
Garb_04G008880	0.740217	AAB	A
Garb_04G008870	36.142967	AAB	A
Garb_04G008860	33.228294	AAB	A
Garb_04G008850	0.271721	AAB	A
Garb_04G008840	41.228149	AAB	A
Garb_04G008830	0	AAB	A
Garb_04G008810	14.399688	AAB	A
Garb_04G008380	0.560811	AAB	A
Garb_04G008370	16.465635	AAB	A
Garb_04G008360	0	AAB	A
Garb_04G008350	12.450974	AAB	A
Garb_04G008340	6.47914	AAB	A
Garb_04G008320	0.253183	AAB	A
Garb_04G008310	0.196329	AAB	A
Garb_04G008290	0.937667	AAB	A
Garb_04G008280	100.118553	AAB	A
Garb_04G008260	33.065235	AAB	A
Garb_04G008240	11.421993	AAB	A
Garb_04G008140	0.069461	AAB	A
Garb_04G008130	24.186195	AAB	A
Garb_04G008070	34.164112	AAB	A
Garb_04G008060	0.041408	AAB	A
Garb_04G008010	3.342359	AAB	A
Garb_04G008000	22.819149	AAB	A
Garb_04G007990	0.970756	AAB	A
Garb_04G007980	30.810194	AAB	A
Garb_04G007970	6.964902	AAB	A
Garb_04G007900	0	AAB	A
Garb_04G007890	18.764088	AAB	A
Garb_04G007860	19.431515	AAB	A
Garb_04G007840	8.289443	AAB	A
Garb_04G007820	279.028076	AAB	A
Garb_04G007810	24.35854	AAB	A
Garb_04G007780	1.152723	AAB	A
Garb_04G007770	1.581665	AAB	A
Garb_04G007760	0.68968	AAB	A
Garb_04G007750	0	AAB	A
Garb_04G006920	2.003646	AAB	A
Garb_04G006910	12.083485	AAB	A
Garb_04G006100	0	AAB	A
Garb_04G006090	10.806334	AAB	A
Garb_04G006080	0.240018	AAB	A
Garb_04G006050	34.419815	AAB	A
Garb_04G006010	3.193604	AAB	A
Garb_04G006000	4.030829	AAB	A
Garb_04G005840	0	AAB	A
Garb_04G005820	6.880123	AAB	A
Garb_04G005810	0.029323	AAB	A
Garb_04G005790	0	AAB	A
Garb_04G005780	2.266576	AAB	A
Garb_04G004870	3.86464	AAB	A
Garb_04G004860	18.601786	AAB	A
Garb_04G004850	2.121099	AAB	A
Garb_04G004840	12.885234	AAB	A
Garb_04G004830	11.548634	AAB	A
Garb_04G004820	10.179602	AAB	A
Garb_05G005060	33.552418	AAB	A
Garb_05G005070	16.626825	AAB	A
Garb_05G005080	0	AAB	A
Garb_05G005090	21.154947	AAB	A
Garb_05G005100	10.215202	AAB	A
Garb_05G005110	15.655064	AAB	A
Garb_05G005120	28.026365	AAB	A
Garb_05G026840	1.17113	AAB	A
Garb_05G026870	0.575376	AAB	A
Garb_05G026880	0	AAB	A
Garb_05G026910	18.434475	AAB	A
Garb_05G026930	18.564419	AAB	A
Garb_05G026950	19.63088	AAB	A
Garb_05G026960	6.983064	AAB	A
Garb_05G027060	5.183976	AAB	A
Garb_05G027070	141.864182	AAB	A
Garb_05G027080	89.448174	AAB	A
Garb_05G027090	0	AAB	A
Garb_05G027100	62.956059	AAB	A
Garb_05G027120	4.455445	AAB	A
Garb_05G027130	0.161872	AAB	A
Garb_05G027140	4.220507	AAB	A
Garb_05G027150	0	AAB	A
Garb_05G027160	8.939408	AAB	A
Garb_05G027200	2.879586	AAB	A
Garb_05G027210	37.162697	AAB	A
Garb_05G027220	33.182468	AAB	A
Garb_05G027230	193.666199	AAB	A
Garb_05G027240	6.598942	AAB	A
Garb_05G027250	42.110023	AAB	A
Garb_05G027260	0	AAB	A
Garb_05G028150	11.845595	AAB	A
Garb_05G028160	5.687673	AAB	A
Garb_05G028490	4.473727	AAB	A
Garb_05G028500	0.263455	AAB	A
Garb_05G028510	0	AAB	A
Garb_05G028520	0.534142	AAB	A
Garb_05G028550	5.417449	AAB	A
Garb_05G028560	1.41553	AAB	A
Garb_05G028610	2.047324	AAB	A
Garb_05G028620	7.262365	AAB	A
Garb_05G028640	15.78895	AAB	A
Garb_05G029000	52.932381	AAB	A
Garb_05G029010	18.885738	AAB	A
Garb_05G029020	44.601719	AAB	A
Garb_05G029230	0.03153	AAB	A
Garb_05G029240	11.968689	AAB	A
Garb_05G029250	15.139248	AAB	A
Garb_05G029270	0.266063	AAB	A
Garb_05G029280	141.178574	AAB	A
Garb_05G029290	7.209342	AAB	A
Garb_05G029300	25.935028	AAB	A
Garb_05G029960	8.448103	AAB	A
Garb_05G029970	0.750234	AAB	A
Garb_05G030520	8.351015	AAB	A
Garb_05G030530	32.867729	AAB	A
Garb_05G030540	13.470448	AAB	A
Garb_05G030580	10.175676	AAB	A
Garb_05G030590	11.239589	AAB	A
Garb_05G030850	0.023437	AAB	A
Garb_05G030860	77.140907	AAB	A
Garb_05G031130	7.722056	AAB	A
Garb_05G031160	7.58819	AAB	A
Garb_05G031170	0.392369	AAB	A
Garb_05G031240	11.973433	AAB	A
Garb_05G031250	8.432	AAB	A
Garb_05G031260	3.477156	AAB	A
Garb_05G031440	24.593916	AAB	A
Garb_05G031450	5.922241	AAB	A
Garb_05G031470	8.889969	AAB	A
Garb_05G031790	54.332222	AAB	A
Garb_05G031810	6.252218	AAB	A
Garb_05G031820	22.99136	AAB	A
Garb_05G031950	0.363187	AAB	A
Garb_05G031960	13.513447	AAB	A
Garb_05G031970	28.096836	AAB	A
Garb_05G031980	55.708733	AAB	A
Garb_05G031990	5.639747	AAB	A
Garb_05G032000	4.61337	AAB	A
Garb_05G032020	0.734231	AAB	A
Garb_05G032030	6.945415	AAB	A
Garb_05G032050	7.666359	AAB	A
Garb_05G032400	24.135611	AAB	A
Garb_05G033970	8.469111	AAB	A
Garb_05G033980	16.608881	AAB	A
Garb_05G033990	11.183714	AAB	A
Garb_05G034070	0	AAB	A
Garb_05G034120	0.15606	AAB	A
Garb_05G034130	41.287769	AAB	A
Garb_05G034180	8.536098	AAB	A
Garb_05G034190	20.12862	AAB	A
Garb_05G033430	0	AAB	A
Garb_05G033410	0	AAB	A
Garb_05G033390	2.143078	AAB	A
Garb_05G033290	8.4139	AAB	A
Garb_05G035520	15.745757	AAB	A
Garb_05G035530	9.711031	AAB	A
Garb_05G035540	9.239071	AAB	A
Garb_05G035550	4.338577	AAB	A
Garb_05G035730	0.572902	AAB	A
Garb_05G035810	1.894963	AAB	A
Garb_05G035830	52.097626	AAB	A
Garb_05G035840	7.142488	AAB	A
Garb_05G035860	40.321472	AAB	A
Garb_05G035870	23.387451	AAB	A
Garb_05G035880	6.873314	AAB	A
Garb_05G035890	0	AAB	A
Garb_05G035900	14.821486	AAB	A
Garb_05G036890	0.89369	AAB	A
Garb_05G036870	72.439018	AAB	A
Garb_05G036860	8.956865	AAB	A
Garb_05G036840	11.041738	AAB	A
Garb_05G036830	0.786942	AAB	A
Garb_05G036820	37.968311	AAB	A
Garb_05G036810	0	AAB	A
Garb_05G036800	10.357614	AAB	A
Garb_05G036790	9.071103	AAB	A
Garb_05G036710	0.768845	AAB	A
Garb_05G036690	64.899109	AAB	A
Garb_05G036500	3.617524	AAB	A
Garb_05G036490	11.945502	AAB	A
Garb_05G036480	7.286745	AAB	A
Garb_05G036460	18.601637	AAB	A
Garb_05G037140	153.186813	AAB	A
Garb_05G037150	1.671616	AAB	A
Garb_05G037160	0	AAB	A
Garb_05G037180	0	AAB	A
Garb_05G037190	34.725681	AAB	A
Garb_05G037710	0.166238	AAB	A
Garb_05G037780	0.020958	AAB	A
Garb_05G038470	0	AAB	A
Garb_05G038480	57.936863	AAB	A
Garb_05G038490	5.745819	AAB	A
Garb_05G038500	22.135248	AAB	A
Garb_05G038550	0	AAB	A
Garb_05G038560	22.805994	AAB	A
Garb_05G038570	8.629873	AAB	A
Garb_05G038580	3.732038	AAB	A
Garb_05G038660	472.400787	AAB	A
Garb_05G038680	0	AAB	A
Garb_05G038700	0	AAB	A
Garb_05G038740	0	AAB	A
Garb_05G038760	2.609052	AAB	A
Garb_05G038770	129.459335	AAB	A
Garb_05G038780	226.697372	AAB	A
Garb_05G038850	1.684583	AAB	A
Garb_05G038860	0	AAB	A
Garb_05G038880	0.639979	AAB	A
Garb_05G038920	0	AAB	A
Garb_05G039010	0	AAB	A
Garb_05G039020	5.344869	AAB	A
Garb_05G039040	36.72414	AAB	A
Garb_05G039250	0.306003	AAB	A
Garb_05G039300	0.419935	AAB	A
Garb_05G039310	1.28365	AAB	A
Garb_05G039320	56.453831	AAB	A
Garb_05G039460	2.353086	AAB	A
Garb_05G039480	177.847916	AAB	A
Garb_05G039490	0.057453	AAB	A
Garb_05G039500	6.952855	AAB	A
Garb_05G039510	0	AAB	A
Garb_05G039520	0.387496	AAB	A
Garb_05G039650	241.233109	AAB	A
Garb_05G039680	0	AAB	A
Garb_05G039720	0	AAB	A
Garb_05G039730	0	AAB	A
Garb_05G039740	5.264613	AAB	A
Garb_05G039750	0	AAB	A
Garb_05G041280	0	AAB	A
Garb_06G021750	9.713649	AAB	A
Garb_06G020890	17.183365	AAB	A
Garb_06G020870	16.452257	AAB	A
Garb_06G020860	13.110536	AAB	A
Garb_06G020780	12.620958	AAB	A
Garb_06G020730	0.634487	AAB	A
Garb_06G020710	2.116838	AAB	A
Garb_06G020690	2.616408	AAB	A
Garb_06G020680	11.090494	AAB	A
Garb_06G020670	6.501726	AAB	A
Garb_06G019640	5.27326	AAB	A
Garb_06G019590	1.6403	AAB	A
Garb_06G019560	32.508717	AAB	A
Garb_06G019550	7.346498	AAB	A
Garb_06G019540	22.045643	AAB	A
Garb_06G019530	17.020123	AAB	A
Garb_06G019520	25.05069	AAB	A
Garb_06G019470	39.055233	AAB	A
Garb_06G019320	0.117455	AAB	A
Garb_06G019310	0	AAB	A
Garb_06G019300	13.144246	AAB	A
Garb_06G019290	17.357622	AAB	A
Garb_06G018700	4.06439	AAB	A
Garb_06G018680	63.031929	AAB	A
Garb_06G018670	165.398926	AAB	A
Garb_06G018660	36.598919	AAB	A
Garb_06G018630	15.417908	AAB	A
Garb_06G018550	6.365398	AAB	A
Garb_06G018540	0.082466	AAB	A
Garb_06G018480	14.095435	AAB	A
Garb_06G018450	0.674925	AAB	A
Garb_06G018440	3.191104	AAB	A
Garb_06G018430	14.04839	AAB	A
Garb_06G018300	0.025975	AAB	A
Garb_06G018290	0	AAB	A
Garb_06G018280	0	AAB	A
Garb_06G018270	11.449388	AAB	A
Garb_06G018260	9.978514	AAB	A
Garb_06G018080	7.996022	AAB	A
Garb_06G018060	21.317152	AAB	A
Garb_06G018040	8.935499	AAB	A
Garb_06G018030	5.813159	AAB	A
Garb_06G018020	23.065533	AAB	A
Garb_06G017980	0.152746	AAB	A
Garb_06G017970	6.796668	AAB	A
