line	year	genome
47073	2.56429	K
47074	3.67143	K
47075	3.83571	K
47076	3.87857	K
47077	2.15	K
47078	3	K
47079	2.23571	K
47080	2.01429	K
47081	3.54286	K
47082	2.76429	K
47083	0.407143	K
47084	1.87143	K
47085	4.52143	K
47086	3.82143	K
47087	1.12857	K
47088	1.5	K
47089	2.02857	K
47090	2.9	K
47091	5.82857	K
47092	2.62857	K
47093	4.74286	K
47094	1.75	K
47095	4.78571	K
47096	5.52857	K
47097	2.44286	K
47098	2.32857	K
47099	6.41429	K
47100	5.45714	K
47101	3.95	K
47102	1.91429	K
47103	4.57143	K
47104	4.52143	K
47105	3.21429	K
47106	2.16429	K
47107	4.24286	K
47108	4.82857	K
47109	2.19286	K
47110	2.50714	K
47111	1.91429	K
47112	3.67143	K
47113	4.20714	K
47114	1.09286	K
47115	3.72143	K
47116	3.79286	K
47117	1.72143	K
47118	2.03571	K
47119	2.77143	K
47120	3.82143	K
47121	2.45	K
47122	2.55	K
47123	4.82857	K
47124	4.01429	K
47125	5.46429	K
47126	3.27857	K
47127	3.36429	K
47128	4.65	K
47129	1.03571	K
47130	2.02857	K
47131	0.971429	K
47132	4.32857	K
47133	2.85714	K
47134	6.97857	K
47135	1.22143	K
47136	1.9	K
47137	1.9	K
47138	2.14286	K
47139	4.14286	K
47140	5.37143	K
47141	3.58571	K
47142	4.58571	K
47143	2.79286	K
47144	3.35714	K
47145	4.75	K
47146	2.6	K
47147	5.42857	K
47148	1.95	K
47149	4.37143	K
47150	2.84286	K
47151	3.28571	K
47152	3.42857	K
47153	3.47857	K
47154	2.49286	K
47155	3.27143	K
47156	4.23571	K
47157	3.63571	K
47158	5.24286	K
47159	2.13571	K
47160	2.82857	K
47161	1.59286	K
47162	6.19286	K
47163	5.88571	K
47164	2.52857	K
47165	3.91429	K
47166	1.89286	K
47167	3.51429	K
47168	1.79286	K
47169	2.65714	K
47170	3.67143	K
47171	5.56429	K
47172	4.33571	K
47173	1.52143	K
47174	3.66429	K
47175	3.53571	K
47176	3.6	K
47177	4.64286	K
47178	4.67857	K
47179	3.99286	K
47180	1.75	K
47181	3.35714	K
47182	3.50714	K
47183	1.36429	K
47184	1.23571	K
47185	2.85	K
47186	2.38571	K
47187	2.62857	K
47188	0.8	K
47189	1.8	K
47190	5.5	K
47191	1.61429	K
47192	2.90714	K
47193	3.17143	K
47194	6.31429	K
47195	1.32857	K
47196	0.628571	K
47197	3.47143	K
47198	2.95	K
47199	2.76429	K
47200	2.12857	K
47201	5.67857	K
47202	1.89286	K
47203	3.33571	K
47204	0.892857	K
47205	0.65	K
47206	0.55	K
47207	1.47857	K
47208	4.29286	K
47209	4.67857	K
47210	3.71429	K
47211	2.74286	K
47212	1.57857	K
47213	1.15714	K
47214	0.328571	K
47215	0.385714	K
47216	0.378571	K
47217	0.642857	K
47218	0.628571	K
47219	1.97857	K
47220	3.17857	K
47221	2.35714	K
47222	4.76429	K
47223	1.82857	K
47224	1.95714	K
47225	2.40714	K
47226	4.73571	K
47227	1.28571	K
47228	2.67857	K
47229	4.45	K
47230	4.48571	K
47231	3.05714	K
47232	1.80714	K
47233	1.85	K
47234	2.23571	K
47235	1.58571	K
47236	2.25714	K
47237	4.81429	K
47238	3.39286	K
47239	2.10714	K
47240	2.22857	K
47241	5.24286	K
47242	4.41429	K
47243	1.39286	K
47244	3.55	K
47245	3	K
47246	2.82143	K
47247	2.06429	K
47248	4.96429	K
47249	1.69286	K
47250	2.88571	K
47251	2.35714	K
47252	2.44286	K
47253	3.2	K
47254	3.38571	K
47255	2.4	K
47256	1.99286	K
47257	2.25714	K
47258	4.29286	K
47259	2.37857	K
47260	1.01429	K
47261	3.58571	K
47262	3.5	K
47263	1.42143	K
47264	4.62857	K
47265	3.48571	K
47266	3.7	K
47267	3.75714	K
47268	4.07143	K
47269	1.81429	K
47270	1	K
47271	4.25	K
47272	2.31429	K
47273	5.57857	K
47274	5.12143	K
47275	2.67143	K
47276	3.61429	K
47277	1.59286	K
47278	3.89286	K
47279	2.84286	K
47280	3.35714	K
47281	5.62143	K
47282	3.67857	K
47283	2.57143	K
47284	1.28571	K
47285	6.29286	K
47286	1.67143	K
47287	3.67857	K
47288	6.18571	K
47289	2.24286	K
47290	4.47857	K
47291	1.96429	K
47292	0.742857	K
47293	1.87143	K
47294	4.49286	K
47295	2.63571	K
47296	2.45	K
47297	0.621429	K
47298	2.35714	K
47299	1.59286	K
47300	4.35714	K
47301	2.12143	K
47302	1.60714	K
47303	3.82857	K
47304	1.36429	K
47305	3.05	K
47306	2.02857	K
47307	1.94286	K
47308	3.50714	K
47309	1.87857	K
47310	4.3	K
47311	1.58571	K
47312	1.28571	K
47313	4.42143	K
47314	2.58571	K
47315	4.07143	K
47316	4.58571	K
47317	1.75	K
47318	3.46429	K
47319	4.63571	K
47320	3.08571	K
47321	2.4	K
47322	1.9	K
47323	3.58571	K
47324	2.93571	K
47325	2.70714	K
47326	2.67143	K
47327	1.5	K
47328	1.70714	K
47329	2.61429	K
47330	2.22857	K
47331	2.65	K
47332	3.34286	K
47333	3.62857	K
47334	2.99286	K
47335	5.07143	K
47336	1.9	K
47337	1.56429	K
47338	3.04286	K
47339	2.28571	K
47340	4.70714	K
47341	3.02857	K
47342	0.835714	K
47343	4.22143	K
47344	2.09286	K
47345	2.27857	K
47346	1.63571	K
47347	3.3	K
47348	1.85714	K
47349	2.45714	K
47350	3.7	K
47351	2.56429	K
47352	1.8	K
47353	2.20714	K
47354	2.1	K
47355	1.61429	K
47356	3.50714	K
47357	1.90714	K
47358	0.835714	K
47359	1.73571	K
47360	1.95714	K
47361	5.65714	K
47362	5.60714	K
47363	1.98571	K
47364	4.79286	K
47365	3.47143	K
47366	4.02857	K
47367	5.24286	K
47368	4.98571	K
47369	5.22143	K
47370	2.78571	K
47371	6.17143	K
47372	2.42857	K
47373	5.16429	K
47374	3.35	K
47375	2.5	K
47376	2.67143	K
47377	3.1	K
47378	1.18571	K
47379	2	K
47380	2.79286	K
47381	0.978571	K
47382	2.64286	K
47383	2.1	K
47384	2.23571	K
47385	2.05	K
47386	5.15	K
47387	5.07857	K
47388	1.02857	K
47389	0.778571	K
47390	0.707143	K
47391	0.864286	K
47392	0.757143	K
47393	0.842857	K
47394	2.98571	K
47395	5.7	K
47396	3.22143	K
47397	1.79286	K
47398	2.42143	K
47399	3.40714	K
47400	1.97857	K
47401	2.32857	K
47402	1.82857	K
47403	3.69286	K
47404	5.18571	K
47405	2.21429	K
47406	4.82857	K
47407	5.05714	K
47408	2.84286	K
47409	3.29286	K
47410	4.65	K
47411	0.635714	K
47412	1.23571	K
47413	2.15	K
47414	3.57857	K
47415	2.12143	K
47416	1.56429	K
47417	2.43571	K
47418	2.19286	K
47419	4.69286	K
47420	2.72857	K
47421	1.49286	K
47422	2.68571	K
47423	2.4	K
47424	3.94286	K
47425	0.907143	K
47426	0.407143	K
47427	2.08571	K
47428	2.13571	K
47429	4.05714	K
47430	3.55714	K
47431	3.37857	K
47432	7.02143	K
47433	1.75714	K
47434	4.97143	K
47435	1.87143	K
47436	1.57857	K
47437	4.25	K
47438	2.42857	K
47439	1.40714	K
47440	0.878571	K
47441	4.08571	K
47442	3.00714	K
47443	2.63571	K
47444	2.60714	K
47445	1.57143	K
47446	1.5	K
47447	3.96429	K
47448	4.27857	K
47449	5.87143	K
47450	2.85714	K
47451	2.14286	K
47452	3.58571	K
47453	3.68571	K
47454	1.93571	K
47455	2.86429	K
47456	3.45	K
47457	4.96429	K
47458	3.92857	K
47459	2.24286	K
47460	1.29286	K
47461	2.84286	K
47462	4.91429	K
47463	2.92857	K
47464	3.29286	K
47465	1.71429	K
47466	2.21429	K
47467	3.17143	K
47468	2.66429	K
47469	3.56429	K
47470	4.01429	K
47471	2.07143	K
47472	3.57143	K
47473	2.67143	K
47474	0.635714	K
47475	2.17143	K
47476	6.29286	K
47477	4.15	K
47478	1.61429	K
47479	2.16429	K
47480	2.60714	K
47481	4.12857	K
47482	2.52143	K
47483	2.38571	K
47484	2.63571	K
47485	1.62857	K
47486	3.38571	K
47487	1.67857	K
47488	2.13571	K
47489	2.52857	K
47490	2.11429	K
47491	3.10714	K
47492	0.521429	K
47493	1.22143	K
47494	3.60714	K
47495	2.45	K
47496	1.79286	K
47497	4.02857	K
47498	2.55714	K
47499	1.04286	K
47500	2.07857	K
47501	2.12857	K
47502	0.635714	K
47503	0.521429	K
47504	0.457143	K
47505	3.67857	K
47506	0.128571	K
47507	0.514286	K
47508	0.935714	K
47509	0.457143	K
47510	1.22857	K
47511	0.585714	K
47512	3.20714	K
47513	1.10714	K
47514	4.82857	K
47515	0.292857	K
47516	1.64286	K
47517	3.32857	K
47518	3.38571	K
47519	2.33571	K
47520	2.35714	K
47521	5.05714	K
47522	3.85	K
47523	3.31429	K
47524	2.50714	K
47525	1.51429	K
47526	3.27143	K
47527	6.53571	K
47528	3.59286	K
47529	3.62143	K
47530	5.38571	K
47531	0.65	K
47532	0.585714	K
47533	2.82143	K
47534	0.721429	K
47535	2.37143	K
47536	0.392857	K
47537	0.7	K
47538	0.642857	K
47539	5.39286	K
47540	3.41429	K
47541	2.47143	K
47542	4.35714	K
47543	1.72857	K
47544	4.30714	K
47545	2.18571	K
47546	2.78571	K
47547	3.55714	K
47548	1.74286	K
47549	1.37857	K
47550	1.92857	K
47551	0.514286	K
47552	1.45714	K
47553	2.98571	K
47554	3.51429	K
47555	3.92143	K
47556	1.59286	K
47557	2.66429	K
47558	1.25	K
47559	3.6	K
47560	4.65714	K
47561	2.97857	K
47562	2.94286	K
47563	5.00714	K
47564	1.77143	K
47565	1.98571	K
47566	2.03571	K
47567	4.09286	K
47568	3.35	K
47569	2.68571	K
47570	4.50714	K
47571	1.22857	K
47572	1.72143	K
47573	1.45714	K
47574	2.41429	K
47575	3.79286	K
47576	2.12857	K
47577	2.3	K
47578	1.1	K
47579	3.34286	K
47580	5	K
47581	3.32143	K
47582	3.11429	K
47583	4.07143	K
47584	4.36429	K
47585	4.29286	K
47586	1.29286	K
47587	2.12857	K
47588	3.10714	K
47589	7.31429	K
47590	1.97143	K
47591	2.18571	K
47592	7.34286	K
47593	7.48571	K
47594	1.27857	K
47595	3.93571	K
47596	1.64286	K
47597	3.61429	K
47598	4.02143	K
47599	0.678571	K
47600	2.46429	K
47601	0.735714	K
47602	2.03571	K
47603	1.73571	K
47604	4.77143	K
47605	6.07143	K
47606	0.378571	K
47607	3.76429	K
47608	3.17143	K
47609	1.92857	K
47610	4.06429	K
47611	3.84286	K
47612	1.34286	K
47613	2.34286	K
47614	1.15	K
47615	4.4	K
47616	4.61429	K
47617	2.67857	K
47618	8.72143	K
47619	1.32857	K
47620	3.18571	K
47621	3.48571	K
47622	1.45	K
47623	3.49286	K
47624	2.25714	K
47625	2.34286	K
47626	2.93571	K
47627	4.40714	K
47628	0.971429	K
47629	1.50714	K
47630	2.63571	K
47631	4.7	K
47632	2.15	K
47633	4.25714	K
47634	3.12143	K
47635	2.93571	K
47636	1.46429	K
47637	0.978571	K
47638	4.55714	K
47639	2.16429	K
47640	3.89286	K
47641	2.72143	K
47642	3.63571	K
47643	4.37857	K
47644	1.89286	K
47645	4.97857	K
47646	3.24286	K
47647	2.39286	K
47648	4.4	K
47649	5.62143	K
47650	1.92143	K
47651	4.92857	K
47652	2.71429	K
47653	3.00714	K
47654	2.43571	K
47655	4.3	K
47656	4.6	K
47657	2	K
47658	5.66429	K
47659	2.87857	K
47660	2.87857	K
47661	2.89286	K
47662	1.39286	K
47663	2.27857	K
47664	2.24286	K
47665	2.58571	K
47666	1.42857	K
47667	5.76429	K
47668	6.23571	K
47669	3.88571	K
47670	4.03571	K
47671	3.75714	K
47672	6.04286	K
47673	3.50714	K
47674	4.65	K
47675	2.56429	K
47676	2.31429	K
47677	2.63571	K
47678	3.05714	K
47679	2.82857	K
47680	0.5	K
47681	2.31429	K
47682	2.40714	K
47683	5.02143	K
47684	4.05714	K
47685	2.38571	K
47686	5.79286	K
47687	2.37857	K
47688	1.39286	K
47689	2.72143	K
47690	1.63571	K
47691	4.99286	K
47692	3.13571	K
47693	2.95714	K
47694	2.05714	K
47695	2.03571	K
47696	2.22143	K
47697	5.65	K
47698	2.74286	K
47699	1.91429	K
47700	6.80714	K
47701	2.75	K
47702	2.08571	K
47703	1.71429	K
47704	1.88571	K
47705	2.8	K
47706	3.70714	K
47707	1.91429	K
47708	1.87857	K
47709	4.67143	K
47710	2.42143	K
47711	2.8	K
47712	2.90714	K
47713	2.66429	K
47714	4.5	K
47715	1.94286	K
47716	0.878571	K
47717	3.37143	K
47718	3.34286	K
47719	2.74286	K
47720	3.76429	K
47721	2.19286	K
47722	2.6	K
47723	2.67857	K
47724	2.72857	K
47725	3.41429	K
47726	1.56429	K
47727	1.50714	K
47728	5.35714	K
47729	5.17143	K
47730	5.56429	K
47731	6.11429	K
47732	1.43571	K
47733	4.62857	K
47734	2.91429	K
47735	3.99286	K
47736	5.95	K
47737	3.91429	K
47738	3.72857	K
47739	3.27143	K
47740	3.02857	K
47741	1.48571	K
47742	4.62857	K
47743	2.65	K
47744	4.79286	K
47745	2.53571	K
47746	2.18571	K
47747	2.18571	K
47748	2.44286	K
47749	4.69286	K
47750	3.49286	K
47751	0.764286	K
47752	0.714286	K
47753	2.43571	K
47754	4.05	K
47755	3.34286	K
47756	4.64286	K
47757	5.52857	K
47758	3.96429	K
47759	1.16429	K
47760	2.53571	K
47761	2.57857	K
47762	2.27143	K
47763	1.55714	K
47764	2.57857	K
47765	2.77857	K
47766	4.04286	K
47767	1.85714	K
47768	2.60714	K
47769	2.68571	K
47770	1.53571	K
47771	2.51429	K
47772	1.56429	K
47773	2.8	K
47774	2.22143	K
47775	1.1	K
47776	1.46429	K
47777	2.37143	K
47778	2.4	K
47779	3.57857	K
47780	2.74286	K
47781	3.44286	K
47782	0.285714	K
47783	2.77857	K
47784	4.97857	K
47785	1.13571	K
47786	4.1	K
47787	2.53571	K
47788	2.50714	K
47789	1.65714	K
47790	3.27143	K
47791	2.17143	K
47792	2.71429	K
47793	1.25714	K
47794	5.34286	K
47795	0.914286	K
47796	2.88571	K
47797	3.71429	K
47798	2.05	K
47799	4	K
47800	1.75	K
47801	3.41429	K
47802	1.55	K
47803	1.72857	K
47804	4.02143	K
47805	1.34286	K
47806	1.76429	K
47807	4.05	K
47808	1.84286	K
47809	3.56429	K
47810	1.15	K
47811	4.57857	K
47812	1.94286	K
47813	4.37857	K
47814	5.52143	K
47815	3.37857	K
47816	3.11429	K
47817	7.47857	K
47818	2.07857	K
47819	1.7	K
47820	1.99286	K
47821	3.94286	K
47822	5.07143	K
47823	4.53571	K
47824	3.17857	K
47825	2.92857	K
47826	1.78571	K
47827	5.82857	K
47828	3.12143	K
47829	2.00714	K
47830	4.25	K
47831	4.69286	K
47832	3.60714	K
47833	5.01429	K
47834	2.75	K
47835	4.44286	K
47836	5.35	K
47837	2.18571	K
47838	3.57143	K
47839	2.32143	K
47840	3.07857	K
47841	3.35	K
47842	0.757143	K
47843	2.16429	K
47844	1.54286	K
47845	1.35714	K
47846	2.63571	K
47847	3.27143	K
47848	2.52857	K
47849	1.58571	K
47850	2.80714	K
47851	1.43571	K
47852	3.12857	K
47853	2.53571	K
47854	3.14286	K
47855	1.84286	K
47856	1.61429	K
47857	4.22857	K
47858	2.70714	K
47859	3.59286	K
47860	3.73571	K
47861	4.2	K
47862	3.87857	K
47863	4.45714	K
47864	5.75714	K
47865	5.68571	K
47866	3.29286	K
47867	2.00714	K
47868	2.08571	K
47869	2.66429	K
47870	4.44286	K
47871	2.27143	K
47872	1.48571	K
47873	3.49286	K
47874	1.37857	K
47875	2.1	K
47876	3.10714	K
47877	1.57143	K
47878	1.59286	K
47879	2.62857	K
47880	1.53571	K
47881	4.74286	K
47882	1.27857	K
47883	0.935714	K
47884	3.55	K
47885	1.39286	K
47886	2.93571	K
47887	2.18571	K
47888	4.00714	K
47889	3.4	K
47890	4.07143	K
47891	2.45714	K
47892	2.22857	K
47893	4.53571	K
47894	3.49286	K
47895	3.05	K
47896	2.80714	K
47897	1.65714	K
47898	2.14286	K
47899	1.92857	K
47900	1.89286	K
47901	3.04286	K
47902	2.59286	K
47903	2.31429	K
47904	2.87857	K
47905	2.99286	K
47906	3.9	K
47907	2.49286	K
47908	4.36429	K
47909	2.16429	K
47910	3.37857	K
47911	1.82857	K
47912	3.75	K
47913	4.06429	K
47914	2.97857	K
47915	3.30714	K
47916	1.66429	K
47917	3.11429	K
47918	3.64286	K
47919	3.17143	K
47920	3.02143	K
47921	2.42857	K
47922	1.60714	K
47923	2.12143	K
47924	4.02857	K
47925	2.20714	K
47926	4.40714	K
47927	1.07857	K
47928	1.48571	K
47929	1.25714	K
47930	3.45	K
47931	3.08571	K
47932	2.35	K
47933	1.76429	K
47934	0.121429	K
47935	3.56429	K
47936	3.62143	K
47937	2.45	K
47938	3.06429	K
47939	2.1	K
47940	4.9	K
47941	4.02143	K
47942	3.98571	K
47943	3.9	K
47944	1.36429	K
47945	2.29286	K
47946	3.02143	K
47947	2.59286	K
47948	2.94286	K
47949	4.43571	K
47950	3.1	K
47951	2.61429	K
47952	1.41429	K
47953	0.985714	K
47954	3.49286	K
47955	4.17857	K
47956	5.86429	K
47957	4.72143	K
47958	4.86429	K
47959	3.05	K
47960	1.68571	K
47961	1.25	K
47962	5.02143	K
47963	1.5	K
47964	2.50714	K
47965	0.392857	K
47966	6.48571	K
47967	4.05714	K
47968	1.84286	K
47969	3.11429	K
47970	2.15	K
47971	5.9	K
47972	5.76429	K
47973	3.16429	K
47974	2.30714	K
47975	2.85	K
47976	3.06429	K
47977	3.68571	K
47978	3.11429	K
47979	1.75	K
47980	1.72857	K
47981	4.31429	K
47982	2.76429	K
47983	2.32857	K
47984	4.1	K
47985	4.97143	K
47986	2.32857	K
47987	2.57857	K
47988	3.7	K
47989	3.62857	K
47990	3.03571	K
47991	2.35	K
47992	1.37857	K
47993	2.52143	K
47994	2.70714	K
47995	2.5	K
47996	4.14286	K
47997	2.29286	K
47998	1.71429	K
47999	1.91429	K
48000	0.885714	K
48001	0.521429	K
48002	0.657143	K
48003	0.814286	K
48004	0.442857	K
48005	1.15714	K
48006	1.12857	K
48007	4.12143	K
48008	2.68571	K
48009	2.49286	K
48010	4.7	K
48011	3.62857	K
48012	1.7	K
48013	5.12143	K
48014	1.82857	K
48015	2.09286	K
48016	2.8	K
48017	1.15714	K
48018	1.08571	K
48019	1.75	K
48020	0.835714	K
48021	1.67857	K
48022	0.785714	K
48023	2.13571	K
48024	1.33571	K
48025	3.81429	K
48026	1.32857	K
48027	1.95714	K
48028	0.914286	K
48029	4.15	K
48030	2.06429	K
48031	4.76429	K
48032	6.97143	K
48033	1.2	K
48034	2.21429	K
48035	1.66429	K
48036	4.18571	K
48037	2.87143	K
48038	2.7	K
48039	1.59286	K
48040	0.928571	K
48041	1.67143	K
48042	5.51429	K
48043	4.62857	K
48044	2.55	K
48045	1.48571	K
48046	1.45	K
48047	1.97143	K
48048	4.11429	K
48049	1.49286	K
48050	2.15714	K
48051	2.25714	K
48052	0.95	K
48053	2.70714	K
48054	4.95714	K
48055	0.692857	K
48056	5.77857	K
48057	4.19286	K
48058	5.73571	K
48059	4.33571	K
48060	2.37143	K
48061	5.66429	K
48062	2.11429	K
48063	5.62143	K
48064	3.51429	K
48065	6.28571	K
48066	4.45714	K
48067	4.01429	K
48068	4.83571	K
48069	2.51429	K
48070	4.75714	K
48071	6.15714	K
48072	3.91429	K
48073	1.11429	K
48074	2.15	K
48075	1.75714	K
48076	5.72857	K
48077	1.77143	K
48078	1.3	K
48079	2.07143	K
48080	1.98571	K
48081	3.92143	K
48082	1.67143	K
48083	2.81429	K
48084	1.88571	K
48085	3.55714	K
48086	1.76429	K
48087	5.84286	K
48088	4.83571	K
48089	2.40714	K
48090	2.47857	K
48091	2.75714	K
48092	2.55	K
48093	1.87143	K
48094	1.15714	K
48095	2.78571	K
48096	3.7	K
48097	1.65	K
48098	6.57143	K
48099	2.05714	K
48100	1.77143	K
48101	4.95	K
48102	2.63571	K
48103	3.87143	K
48104	3.40714	K
48105	2.27857	K
48106	3.43571	K
48107	2.62143	K
48108	2.21429	K
48109	4.84286	K
48110	0.914286	K
48111	1.5	K
48112	1.18571	K
48113	3.03571	K
48114	0.321429	K
48115	4.49286	K
48116	4.53571	K
48117	1.50714	K
48118	1.55714	K
48119	3.8	K
48120	3.8	K
48121	3.00714	K
48122	1.6	K
48123	2.25714	K
48124	3.33571	K
48125	1.24286	K
48126	1.41429	K
48127	1.86429	K
48128	1.22857	K
48129	1.86429	K
48130	1.8	K
48131	3.65714	K
48132	2.65714	K
48133	0.85	K
48134	6.01429	K
48135	1.72857	K
48136	1.11429	K
48137	2.9	K
48138	5.33571	K
48139	2.23571	K
48140	3.02143	K
48141	2.63571	K
48142	2.17143	K
48143	2.6	K
48144	1.57143	K
48145	2.14286	K
48146	2.62143	K
48147	1.52857	K
48148	5.38571	K
48149	2.51429	K
48150	1.48571	K
48151	2.48571	K
48152	2.25	K
48153	0.507143	K
48154	3.85714	K
48155	5.1	K
48156	2.39286	K
48157	2.12857	K
48158	3.5	K
48159	4.82857	K
48160	0.707143	K
48161	2.70714	K
48162	2.47143	K
48163	5.33571	K
48164	2.62143	K
48165	2.35	K
48166	2.95714	K
48167	2.70714	K
48168	4.96429	K
48169	0.414286	K
48170	2.38571	K
48171	2.21429	K
48172	3.67143	K
48173	2.32143	K
48174	1.90714	K
48175	1.27857	K
48176	2.72857	K
48177	2.96429	K
48178	2.74286	K
48179	3.25	K
48180	3.82857	K
48181	2.35714	K
48182	2.61429	K
48183	3.38571	K
48184	4.87143	K
48185	5.57857	K
48186	1.55	K
48187	1.72143	K
48188	1.8	K
48189	2.06429	K
48190	0.957143	K
48191	1.31429	K
48192	5.57857	K
48193	1.62143	K
48194	2.90714	K
48195	2.26429	K
48196	2.45	K
48197	3.58571	K
48198	6.52857	K
48199	2.25714	K
48200	1.25	K
48201	5.69286	K
48202	0.735714	K
48203	2.36429	K
48204	2.06429	K
48205	2.52857	K
48206	3.66429	K
48207	3.77857	K
48208	4.86429	K
48209	3.02857	K
48210	4.36429	K
48211	5.32143	K
48212	1.56429	K
48213	2.18571	K
48214	2.53571	K
48215	3.92143	K
48216	1.85	K
48217	4.78571	K
48218	3.12857	K
48219	6.4	K
48220	2.82143	K
48221	3.01429	K
48222	3.84286	K
48223	2.45714	K
48224	2.75714	K
48225	2.1	K
48226	3.1	K
48227	2.75714	K
48228	5.78571	K
48229	4.22143	K
48230	3.35	K
48231	0.55	K
48232	2.56429	K
48233	2.30714	K
48234	2.31429	K
48235	1.83571	K
48236	2.52857	K
48237	4.29286	K
48238	2.57143	K
48239	2.53571	K
48240	2.27857	K
48241	2.27857	K
48242	2.31429	K
48243	4.69286	K
48244	3.12857	K
48245	1.42857	K
48246	1.85714	K
48247	1.71429	K
48248	3.15	K
48249	1.27143	K
48250	1.87143	K
48251	0.5	K
48252	4	K
48253	3.86429	K
48254	2.27143	K
48255	2.73571	K
48256	0.842857	K
48257	3.62857	K
48258	3.21429	K
48259	1.49286	K
48260	2.45714	K
48261	1.42143	K
48262	2.47857	K
48263	3.96429	K
48264	4.42857	K
48265	2.47143	K
48266	4.15	K
48267	3.03571	K
48268	2.8	K
48269	1.31429	K
48270	1.43571	K
48271	3.07143	K
48272	2.12857	K
48273	2.7	K
48274	4.36429	K
48275	1.76429	K
48276	7.02143	K
48277	2.6	K
48278	2.20714	K
48279	3.7	K
48280	2.63571	K
48281	2.55714	K
48282	3.15	K
48283	1.45	K
48284	2	K
48285	3.81429	K
48286	4.36429	K
48287	6.07143	K
48288	3.70714	K
48289	3.07857	K
48290	2.76429	K
48291	1.22143	K
48292	4.5	K
48293	3.37857	K
48294	1.25	K
48295	2.35714	K
48296	4.32143	K
48297	4.25714	K
48298	3.50714	K
48299	1.84286	K
48300	2.24286	K
48301	4.87857	K
48302	5.03571	K
48303	3.77143	K
48304	3.21429	K
48305	3.02857	K
48306	4.57143	K
48307	2.69286	K
48308	2.37143	K
48309	0.828571	K
48310	1.39286	K
48311	3.2	K
48312	1.72143	K
48313	2.85	K
48314	3.72857	K
48315	2.12143	K
48316	1.37143	K
48317	2.98571	K
48318	2	K
48319	0.964286	K
48320	3.48571	K
48321	3.77143	K
48322	4.15	K
48323	2.88571	K
48324	3.17857	K
48325	3.75714	K
48326	3.76429	K
48327	4.22143	K
48328	3.79286	K
48329	3.40714	K
48330	2.44286	K
48331	2.14286	K
48332	1.94286	K
48333	1.55	K
48334	1.72143	K
48335	3.93571	K
48336	0.892857	K
48337	1.82857	K
48338	4.32143	K
48339	2.90714	K
48340	2.9	K
48341	2.31429	K
48342	2.08571	K
48343	2.85714	K
48344	2.54286	K
48345	4.04286	K
48346	1.60714	K
48347	4.91429	K
48348	2.37143	K
48349	2.05714	K
48350	2.07143	K
48351	7.25	K
48352	4.95	K
48353	1.96429	K
48354	2.53571	K
48355	5	K
48356	5.65	K
48357	5.67857	K
48358	5.17143	K
48359	6.22857	K
48360	4.72143	K
48361	0.828571	K
48362	4.19286	K
48363	4.5	K
48364	2.71429	K
48365	0.492857	K
48366	4.67143	K
48367	2.87143	K
48368	3.79286	K
48369	4.61429	K
48370	4.8	K
48371	4.20714	K
48372	1.05714	K
48373	3.02143	K
48374	4.27857	K
48375	3.99286	K
48376	7.95	K
48377	3.63571	K
48378	1.29286	K
48379	3.95	K
48380	4.66429	K
48381	1.8	K
48382	1.32857	K
48383	2.15	K
48384	3.49286	K
48385	1.79286	K
48386	5.03571	K
48387	2.92143	K
48388	5.78571	K
48389	4.64286	K
48390	5.63571	K
48391	4	K
48392	4.7	K
48393	4.60714	K
48394	3.74286	K
48395	1.65714	K
48396	0.771429	K
48397	1.39286	K
48398	2.83571	K
48399	1.9	K
48400	2.47857	K
48401	3.32143	K
48402	3.97143	K
48403	1.72857	K
48404	0.914286	K
48405	2.66429	K
48406	1.58571	K
48407	2.72857	K
48408	3.55	K
48409	1.24286	K
48410	3.95	K
48411	3.97143	K
48412	5.05	K
48413	1.24286	K
48414	2.94286	K
48415	1.8	K
48416	2.92143	K
48417	2.17857	K
48418	5.31429	K
48419	4.5	K
48420	3.63571	K
48421	1.27143	K
48422	2.56429	K
48423	1.61429	K
48424	2.84286	K
48425	1.88571	K
48426	3.67857	K
48427	2.73571	K
48428	2.12857	K
48429	4.32857	K
48430	5.27857	K
48431	3.05714	K
48432	1.57143	K
48433	0.992857	K
48434	3.25714	K
48435	5.17143	K
48436	3.65	K
48437	4.17857	K
48438	4.34286	K
48439	3.60714	K
48440	4.5	K
48441	2.71429	K
48442	3.64286	K
48443	3.10714	K
48444	4.77857	K
48445	2.51429	K
48446	0.95	K
48447	1.62143	K
48448	1.70714	K
48449	1.51429	K
48450	2.13571	K
48451	4.87857	K
48452	4.49286	K
48453	2.52143	K
48454	2.02857	K
48455	2.58571	K
48456	3.07143	K
48457	2.24286	K
48458	2.35714	K
48459	4.09286	K
48460	2.49286	K
48461	4.45714	K
48462	1.68571	K
48463	2.32857	K
48464	14.1357	K
48465	4.99286	K
48466	1.6	K
48467	7.55714	K
48468	1.76429	K
48469	3.04286	K
48470	5.66429	K
48471	2.16429	K
48472	2.35714	K
48473	2.27143	K
48474	0.535714	K
48475	3.6	K
48476	4.17857	K
48477	2.42143	K
48478	3.75714	K
48479	2.63571	K
48480	2.72143	K
48481	1.51429	K
48482	2.95714	K
48483	5.98571	K
48484	1.70714	K
48485	4.15	K
48486	1.59286	K
48487	5.46429	K
48488	3.55	K
48489	2.96429	K
48490	3.60714	K
48491	2.49286	K
48492	4.45714	K
48493	5.38571	K
48494	6.23571	K
48495	2.95714	K
